Frame, Build Acceleratoin Structures_CPU, Build Acceleration Structures_CPU, Build Acceleratoin Structures_CPU, Build Acceleration Structures_CPU, Update State_CPU, Scene Update_CPU, Scene Render_CPU, Particle Update_CPU, Disaptch Surfel Fill Acceleration Structures_CPU, Surfel Fill Acceleration Structures : SURFEL COUNT_CPU, Surfel Copy Grid To Input Buffer_CPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : REDUCE_CPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : SCAN_CPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : PROPAGATE INCLUSIVE_CPU, Surfel Fill Acceleration Structures : SURFEL INSERTION_CPU, RenderLightShadows_CPU, Z PrePass_CPU, Opaque_CPU, Cutout_CPU, Generate SSAO_CPU, Decompress and downsample_CPU, Analyze depth volumes_CPU, Blur and upsample_CPU, FillLightGrid_CPU, Main Render_CPU, Render Shadow Map_CPU, Render Color_CPU, Surfel Density Debug Overlay_CPU, Downsampling Depth_CPU, Render HBIL Tri_CPU, Render HBIL_CPU, Surfel Application Compute Shader_CPU, Apply Diffuse Lighting_CPU, Generate Camera Velocity_CPU, Post Effects_CPU, SDR Processing_CPU, Generate Bloom_CPU, Render UI_CPU, UI Block_CPU, Present_CPU, Build Acceleratoin Structures_GPU, Build Acceleration Structures_GPU, Build Acceleratoin Structures_GPU, Build Acceleration Structures_GPU, Update State_GPU, Scene Update_GPU, Scene Render_GPU, Particle Update_GPU, Disaptch Surfel Fill Acceleration Structures_GPU, Surfel Fill Acceleration Structures : SURFEL COUNT_GPU, Surfel Copy Grid To Input Buffer_GPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : REDUCE_GPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : SCAN_GPU, Surfel Fill Acceleration Structures : SURFEL PREFIX SUM : PROPAGATE INCLUSIVE_GPU, Surfel Fill Acceleration Structures : SURFEL INSERTION_GPU, RenderLightShadows_GPU, Z PrePass_GPU, Opaque_GPU, Cutout_GPU, Generate SSAO_GPU, Decompress and downsample_GPU, Analyze depth volumes_GPU, Blur and upsample_GPU, FillLightGrid_GPU, Main Render_GPU, Render Shadow Map_GPU, Render Color_GPU, Surfel Density Debug Overlay_GPU, Downsampling Depth_GPU, Render HBIL Tri_GPU, Render HBIL_GPU, Surfel Application Compute Shader_GPU, Apply Diffuse Lighting_GPU, Generate Camera Velocity_GPU, Post Effects_GPU, SDR Processing_GPU, Generate Bloom_GPU, Render UI_GPU, UI Block_GPU, Present_GPU, 
180, 0, 0, 0, 0, 0.3255, 0.1012, 2.5062, 0.2044, 0, 0, 0, 0, 0, 0, 0, 0.0865, 0.3579, 0.1684, 0.106, 0.5445, 0.118, 0.1137, 0.096, 0.0867, 0.0877, 0.1849, 0.1492, 0.0979, 0.0886, 0.1924, 0.0882, 0.0869, 0.0868, 0.087, 0.3794, 0.2567, 0.1484, 2.6002, 2.5036, 0.1516, 0, 0, 0, 0, 0, 3.2e-05, 10.4133, 0.071136, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.084544, 0.08448, 3.2e-05, 0.339296, 0.096288, 0.103456, 0.130464, 0.077824, 0.003488, 0.14704, 0.374432, 0.07392, 1.73469, 7.07168, 0.000544, 0.171008, 0.077664, 0.067232, 0.16992, 0.16688, 0.09232, 0.015872, 0.01584, 0.044192, 
180, 0, 0, 0, 0, 0.3078, 0.0984, 2.2974, 0.2165, 0, 0, 0, 0, 0, 0, 0, 0.0873, 0.3453, 0.164, 0.1004, 0.3903, 0.1054, 0.1071, 0.097, 0.0786, 0.0772, 0.1687, 0.169, 0.0937, 0.0812, 0.1758, 0.0824, 0.0809, 0.0816, 0.0875, 0.3931, 0.2627, 0.162, 1.6104, 1.4841, 0.126, 0, 0, 0, 0, 0, 0, 9.752, 0.07136, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083424, 0.083392, 3.2e-05, 0.340736, 0.09696, 0.103904, 0.130656, 0.077728, 0.003456, 0.147648, 0.375072, 0.073856, 1.71501, 6.45594, 0.0016, 0.145024, 0.077216, 0.067488, 0.170688, 0.167776, 0.092928, 0.015552, 0.015552, 0.044576, 
180, 0, 0, 0, 0, 0.3267, 0.0944, 2.3423, 0.2051, 0, 0, 0, 0, 0, 0, 0, 0.0875, 0.3509, 0.1673, 0.0995, 0.4103, 0.1198, 0.1114, 0.095, 0.0802, 0.0778, 0.1784, 0.1465, 0.091, 0.0815, 0.1778, 0.083, 0.1054, 0.1074, 0.0839, 0.3501, 0.2275, 0.1427, 2.1848, 2.0951, 0.1249, 0, 0, 0, 0, 0, 0, 9.81062, 0.07232, 0, 0, 0, 0, 0, 0, 0, 0, 0.08368, 0.083648, 0, 0.36288, 0.099872, 0.107104, 0.1336, 0.079232, 0.005152, 0.147264, 0.378368, 0.078432, 1.72685, 6.46413, 0.001536, 0.146528, 0.078208, 0.067744, 0.171808, 0.168832, 0.093536, 0.018016, 0.017984, 0.045472, 
185, 0, 0, 0, 0, 0.2985, 0.0943, 2.2277, 0.1998, 0, 0, 0, 0, 0, 0, 0, 0.0919, 0.3367, 0.1578, 0.0996, 0.379, 0.0955, 0.1041, 0.104, 0.098, 0.0792, 0.1678, 0.1407, 0.0918, 0.0806, 0.1711, 0.0791, 0.0821, 0.079, 0.0784, 0.4257, 0.2915, 0.1851, 2.629, 2.5079, 0.1568, 0, 0, 0, 0, 0, 3.2e-05, 9.77888, 0.077792, 0, 0, 0, 0, 0, 0, 0, 0, 0.083712, 0.083648, 0, 0.34032, 0.097632, 0.103136, 0.1304, 0.077472, 0.003456, 0.147072, 0.37664, 0.076928, 1.71472, 6.47168, 0.00064, 0.145216, 0.077408, 0.066944, 0.172512, 0.169312, 0.093984, 0.023232, 0.023232, 0.045536, 
185, 0, 0, 0, 0, 1.9976, 0.1173, 2.2433, 0.217, 0, 0, 0, 0, 0, 0, 0, 0.0823, 0.3319, 0.1551, 0.0995, 0.3793, 0.095, 0.1138, 0.0912, 0.0794, 0.085, 0.1749, 0.1383, 0.0924, 0.0809, 0.1754, 0.0833, 0.083, 0.0846, 0.0799, 0.3503, 0.2295, 0.1398, 2.2424, 2.151, 0.1246, 0, 0, 0, 0, 0, 0, 9.76266, 0.070976, 0, 0, 0, 0, 0, 0, 0, 0, 0.08336, 0.083296, 6.4e-05, 0.337984, 0.096352, 0.102688, 0.130048, 0.077312, 0.003456, 0.146976, 0.376128, 0.07296, 1.71472, 6.47014, 0.000544, 0.14592, 0.07744, 0.065984, 0.17008, 0.16704, 0.092384, 0.016704, 0.016672, 0.044448, 
185, 0, 0, 0, 0, 0.3786, 0.145, 2.429, 0.2106, 0, 0, 0, 0, 0, 0, 0, 0.0807, 0.363, 0.1666, 0.102, 0.4853, 0.1402, 0.1034, 0.1612, 0.0846, 0.0826, 0.2069, 0.1441, 0.0924, 0.0832, 0.1766, 0.0816, 0.0823, 0.0845, 0.083, 0.435, 0.3016, 0.1854, 1.7934, 1.6799, 0.1406, 0, 0, 0, 0, 0, 3.2e-05, 9.76931, 0.072576, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.084416, 0.084352, 0, 0.339552, 0.096736, 0.10304, 0.130816, 0.077888, 0.003456, 0.146592, 0.374912, 0.072352, 1.71318, 6.4759, 0.000544, 0.145376, 0.077408, 0.066688, 0.171136, 0.168128, 0.093088, 0.016064, 0.016032, 0.044672, 
185, 0, 0, 0, 0, 0.3832, 0.1296, 2.5721, 0.2292, 0, 0, 0, 0, 0, 0, 0, 0.0931, 0.3732, 0.1794, 0.1093, 0.4827, 0.115, 0.1236, 0.1329, 0.0899, 0.1246, 0.1805, 0.1518, 0.1048, 0.0852, 0.196, 0.0838, 0.097, 0.0959, 0.0899, 0.6078, 0.4107, 0.256, 2.1538, 1.9906, 0.1824, 0, 0, 0, 0, 0, 0, 9.65376, 0.074784, 0, 0, 0, 0, 0, 0, 0, 0, 0.084832, 0.084768, 0, 0.339296, 0.097184, 0.10304, 0.130048, 0.077408, 0.003296, 0.148704, 0.37504, 0.073792, 1.58182, 6.48598, 0.000544, 0.145568, 0.077408, 0.067488, 0.171264, 0.168256, 0.09232, 0.015456, 0.015424, 0.044512, 
185, 0, 0, 0, 0, 0.3274, 0.1044, 2.3915, 0.2084, 0, 0, 0, 0, 0, 0, 0, 0.091, 0.3656, 0.1725, 0.109, 0.4035, 0.1074, 0.1112, 0.0994, 0.0872, 0.0845, 0.1783, 0.1551, 0.1017, 0.0871, 0.1866, 0.0867, 0.0922, 0.0942, 0.09, 0.3781, 0.2454, 0.1523, 2.3435, 2.2478, 0.1317, 0, 0, 0, 0, 0, 3.2e-05, 9.78182, 0.07328, 0, 0, 0, 0, 0, 0, 0, 0, 0.08384, 0.083776, 0, 0.339712, 0.097504, 0.10256, 0.130624, 0.0776, 0.003488, 0.146816, 0.375712, 0.076896, 1.73664, 6.45354, 0.00144, 0.144416, 0.077184, 0.066048, 0.17104, 0.168064, 0.092768, 0.01536, 0.01536, 0.04464, 
190, 0, 0, 0, 0, 0.3143, 0.0975, 2.3628, 0.2054, 0, 0, 0, 0, 0, 0, 0, 0.0909, 0.338, 0.1567, 0.0963, 0.4033, 0.1067, 0.1042, 0.0879, 0.0782, 0.0819, 0.1663, 0.1518, 0.1038, 0.0975, 0.2007, 0.0896, 0.0993, 0.0902, 0.0983, 0.3661, 0.2399, 0.1491, 1.6326, 1.5329, 0.1445, 0, 0, 0, 0, 0, 3.2e-05, 9.77002, 0.070848, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.08368, 0.083648, 3.2e-05, 0.339168, 0.096096, 0.102848, 0.131136, 0.077504, 0.003488, 0.147744, 0.375456, 0.07328, 1.7337, 6.4561, 0.001504, 0.145472, 0.077792, 0.067424, 0.170688, 0.16768, 0.092576, 0.015552, 0.015488, 0.045024, 
190, 0, 0, 0, 0, 1.8054, 0.0998, 2.2777, 0.204, 0, 0, 0, 0, 0, 0, 0, 0.0803, 0.3316, 0.1565, 0.0983, 0.3644, 0.0955, 0.1009, 0.0904, 0.0793, 0.0786, 0.1898, 0.1549, 0.0963, 0.0835, 0.1833, 0.0848, 0.0886, 0.093, 0.0846, 0.368, 0.2607, 0.1608, 1.7293, 1.623, 0.1207, 0, 0, 0, 0, 0, 0, 9.79984, 0.073216, 0, 0, 0, 0, 0, 0, 0, 0, 0.084448, 0.084416, 3.2e-05, 0.338848, 0.096256, 0.102496, 0.13104, 0.07824, 0.00352, 0.1472, 0.37408, 0.073472, 1.73555, 6.48416, 0.000512, 0.144832, 0.07744, 0.066592, 0.171168, 0.16816, 0.092576, 0.015648, 0.015648, 0.044672, 
190, 0, 0, 0, 0, 0.3013, 0.0919, 2.1863, 0.1934, 0, 0, 0, 0, 0, 0, 0, 0.0815, 0.3307, 0.1554, 0.098, 0.3699, 0.0994, 0.1022, 0.0907, 0.0788, 0.0755, 0.1884, 0.139, 0.091, 0.079, 0.1707, 0.0797, 0.0824, 0.0818, 0.08, 0.3865, 0.2643, 0.1491, 1.8629, 1.7649, 0.1443, 0, 0, 0, 0, 0, 0, 9.6255, 0.07344, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083616, 0.083552, 3.2e-05, 0.340832, 0.09728, 0.102624, 0.130048, 0.077504, 0.003392, 0.147936, 0.374752, 0.07344, 1.57901, 6.46234, 0.000544, 0.145312, 0.077792, 0.067168, 0.170624, 0.167616, 0.092544, 0.015488, 0.015488, 0.044288, 
190, 0, 0, 0, 0, 0.2805, 0.0905, 2.1906, 0.1915, 0, 0, 0, 0, 0, 0, 0, 0.0798, 0.3383, 0.1631, 0.0977, 0.3802, 0.1009, 0.1082, 0.0936, 0.0804, 0.0826, 0.1657, 0.1338, 0.0919, 0.0805, 0.1696, 0.0787, 0.0805, 0.0839, 0.0824, 0.373, 0.2431, 0.1509, 2.3807, 2.2774, 0.132, 0, 0, 0, 0, 0, 0, 9.78186, 0.07296, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083936, 0.08384, 0, 0.33936, 0.097376, 0.10192, 0.131104, 0.077728, 0.00352, 0.147264, 0.3744, 0.072384, 1.7113, 6.46384, 0.000544, 0.145312, 0.07744, 0.0672, 0.171136, 0.16816, 0.09296, 0.01616, 0.01616, 0.04464, 
190, 0, 0, 0, 0, 0.302, 0.0953, 2.207, 0.1948, 0, 0, 0, 0, 0, 0, 0, 0.0829, 0.3353, 0.1556, 0.1019, 0.3843, 0.1083, 0.1014, 0.0924, 0.0809, 0.0803, 0.1634, 0.136, 0.0882, 0.0754, 0.1695, 0.0796, 0.0812, 0.0828, 0.094, 0.3535, 0.2338, 0.1465, 1.7832, 1.6806, 0.1234, 0, 0, 0, 0, 0, 0, 9.82662, 0.100672, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083936, 0.083872, 0, 0.338368, 0.096256, 0.10272, 0.130336, 0.078336, 0.003552, 0.147232, 0.376128, 0.075328, 1.71334, 6.50157, 0.000576, 0.144992, 0.07744, 0.067008, 0.170816, 0.167776, 0.092576, 0.01584, 0.01584, 0.04464, 
195, 0, 0, 0, 0, 0.2924, 0.0947, 2.385, 0.1984, 0, 0, 0, 0, 0, 0, 0, 0.0914, 0.3556, 0.1688, 0.1059, 0.5043, 0.1064, 0.1032, 0.088, 0.0809, 0.0812, 0.1743, 0.1425, 0.0917, 0.0773, 0.171, 0.0783, 0.087, 0.0846, 0.0833, 0.4018, 0.2748, 0.1596, 1.6112, 1.5224, 0.1543, 0, 0, 0, 0, 0, 3.2e-05, 9.75162, 0.073216, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.084096, 0.084032, 0, 0.339008, 0.096768, 0.102336, 0.13088, 0.077504, 0.003456, 0.147744, 0.374912, 0.073504, 1.70998, 6.45981, 0.000544, 0.1456, 0.077152, 0.06736, 0.171424, 0.168256, 0.093216, 0.015616, 0.015552, 0.044704, 
195, 0, 0, 0, 0, 1.7995, 0.1621, 2.3282, 0.1911, 0, 0, 0, 0, 0, 0, 0, 0.0824, 0.3338, 0.1551, 0.1002, 0.3853, 0.1126, 0.1005, 0.0906, 0.0792, 0.079, 0.1635, 0.1415, 0.0927, 0.0784, 0.2768, 0.1174, 0.099, 0.0872, 0.0786, 0.3742, 0.2589, 0.1756, 1.8186, 1.7088, 0.1273, 0, 0, 0, 0, 0, 0, 9.75088, 0.070432, 0, 0, 0, 0, 0, 0, 0, 0, 0.08352, 0.083488, 0, 0.338816, 0.097312, 0.101888, 0.130624, 0.077632, 0.003456, 0.146368, 0.3752, 0.074464, 1.71366, 6.45587, 0.000544, 0.146944, 0.077568, 0.067904, 0.170368, 0.167424, 0.092544, 0.016384, 0.016352, 0.045184, 
195, 0, 0, 0, 0, 0.2873, 0.0943, 2.3355, 0.1945, 0, 0, 0, 0, 0, 0, 0, 0.0802, 0.3373, 0.1573, 0.1029, 0.488, 0.1035, 0.1055, 0.1253, 0.0849, 0.0819, 0.1764, 0.1444, 0.091, 0.0797, 0.1748, 0.0809, 0.0851, 0.0847, 0.0771, 0.3602, 0.2359, 0.1424, 1.5994, 1.5098, 0.1229, 0, 0, 0, 0, 0, 0, 9.76666, 0.07184, 0, 0, 0, 0, 0, 0, 0, 0, 0.08432, 0.084256, 3.2e-05, 0.340512, 0.09824, 0.10288, 0.130432, 0.077632, 0.003456, 0.146624, 0.376224, 0.07632, 1.71395, 6.46736, 0.000544, 0.14528, 0.077568, 0.06688, 0.171392, 0.168224, 0.09312, 0.015648, 0.015648, 0.044608, 
195, 0, 0, 0, 0, 0.2823, 0.0995, 2.348, 0.1852, 0, 0, 0, 0, 0, 0, 0, 0.0823, 0.3332, 0.1532, 0.1021, 0.4908, 0.1631, 0.1396, 0.1054, 0.0856, 0.0841, 0.1731, 0.1403, 0.092, 0.0811, 0.1953, 0.0856, 0.0876, 0.0852, 0.0806, 0.4656, 0.3355, 0.2138, 1.6803, 1.5861, 0.1377, 0, 0, 0, 0, 0, 0, 9.79168, 0.07168, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.084448, 0.084384, 3.2e-05, 0.337984, 0.096544, 0.101824, 0.130592, 0.077792, 0.003488, 0.147648, 0.405536, 0.076896, 1.71386, 6.46352, 0.000544, 0.1448, 0.077408, 0.067296, 0.170848, 0.16768, 0.092512, 0.015424, 0.015392, 0.044832, 
195, 0, 0, 0, 0, 0.2736, 0.0903, 2.5106, 0.1873, 0, 0, 0, 0, 0, 0, 0, 0.1389, 0.3816, 0.1802, 0.1066, 0.4146, 0.1067, 0.1198, 0.1002, 0.0832, 0.0841, 0.1773, 0.1452, 0.0949, 0.0816, 0.1767, 0.0809, 0.0988, 0.0884, 0.0802, 0.3491, 0.2294, 0.1434, 1.7176, 1.6246, 0.1346, 0, 0, 0, 0, 0, 0, 9.76051, 0.071168, 0, 0, 0, 0, 0, 0, 0, 0, 0.083456, 0.08336, 0, 0.340352, 0.097056, 0.103232, 0.130976, 0.077472, 0.003456, 0.146656, 0.37504, 0.07712, 1.71386, 6.46464, 0.000576, 0.144864, 0.077184, 0.067008, 0.171136, 0.168096, 0.09312, 0.015904, 0.015872, 0.044544, 
200, 0, 0, 0, 0, 0.2973, 0.0897, 2.2252, 0.1919, 0, 0, 0, 0, 0, 0, 0, 0.1026, 0.3339, 0.1546, 0.0991, 0.3771, 0.0996, 0.1019, 0.0955, 0.0792, 0.0784, 0.1721, 0.1418, 0.0898, 0.0785, 0.1694, 0.0774, 0.0846, 0.0881, 0.0817, 0.3538, 0.2311, 0.1434, 1.6122, 1.5209, 0.1239, 0, 0, 0, 0, 0, 0, 9.2465, 0.072608, 0, 0, 0, 0, 0, 0, 0, 0, 0.082624, 0.082592, 3.2e-05, 0.339648, 0.09744, 0.103072, 0.130208, 0.077536, 0.003328, 0.146304, 0.375808, 0.074304, 1.19322, 6.47427, 0.000512, 0.145056, 0.076416, 0.06704, 0.1712, 0.168032, 0.092704, 0.01472, 0.014688, 0.044864, 
200, 0, 0, 0, 0, 2.0898, 0.1374, 2.513, 0.2395, 0, 0, 0, 0, 0, 0, 0, 0.0896, 0.3699, 0.1772, 0.1097, 0.4276, 0.1269, 0.112, 0.101, 0.0887, 0.0894, 0.1957, 0.1561, 0.107, 0.0976, 0.1928, 0.0876, 0.0943, 0.0899, 0.0892, 0.3772, 0.2464, 0.1549, 1.7163, 1.6161, 0.1339, 0, 0, 0, 0, 0, 0, 9.74694, 0.072128, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.084096, 0.084032, 3.2e-05, 0.339552, 0.097696, 0.102304, 0.130592, 0.077696, 0.003456, 0.146848, 0.374464, 0.073024, 1.71475, 6.45238, 0.000544, 0.14496, 0.077312, 0.067264, 0.171136, 0.168192, 0.093248, 0.015552, 0.015552, 0.045504, 
200, 0, 0, 0, 0, 0.2935, 0.0952, 2.3314, 0.2028, 0, 0, 0, 0, 0, 0, 0, 0.0923, 0.3332, 0.1544, 0.0997, 0.3911, 0.0987, 0.1122, 0.0992, 0.0778, 0.0822, 0.182, 0.1667, 0.1016, 0.0873, 0.192, 0.0904, 0.0897, 0.0879, 0.086, 0.3896, 0.2553, 0.158, 1.746, 1.6434, 0.1371, 0, 0, 0, 0, 0, 0, 9.77955, 0.071008, 0, 0, 0, 0, 0, 0, 0, 0, 0.08384, 0.083776, 3.2e-05, 0.338688, 0.096576, 0.1024, 0.130688, 0.077408, 0.003488, 0.146816, 0.375744, 0.07232, 1.73536, 6.46538, 0.000544, 0.146048, 0.07744, 0.067104, 0.17072, 0.167744, 0.092288, 0.01552, 0.01552, 0.043744, 
200, 0, 0, 0, 0, 0.3105, 0.0967, 2.4805, 0.2466, 0, 0, 0, 0, 0, 0, 0, 0.0948, 0.3657, 0.1684, 0.1196, 0.4005, 0.1134, 0.1083, 0.0913, 0.1495, 0.087, 0.1756, 0.1437, 0.0941, 0.0793, 0.1801, 0.083, 0.0849, 0.1116, 0.0891, 0.3588, 0.247, 0.1567, 1.6633, 1.5689, 0.1328, 0, 0, 0, 0, 0, 0, 9.84224, 0.090464, 0, 0, 0, 0, 0, 0, 0, 0, 0.081568, 0.081536, 3.2e-05, 0.3376, 0.09584, 0.102208, 0.13072, 0.077056, 0.003392, 0.147648, 0.409056, 0.074912, 1.73443, 6.47539, 0.000992, 0.146048, 0.077888, 0.067328, 0.170944, 0.16784, 0.092704, 0.01568, 0.01568, 0.044352, 
200, 0, 0, 0, 0, 0.3021, 0.1005, 2.3336, 0.1987, 0, 0, 0, 0, 0, 0, 0, 0.0848, 0.3481, 0.1619, 0.1064, 0.4, 0.1061, 0.1112, 0.0969, 0.0866, 0.0845, 0.1803, 0.1506, 0.0976, 0.0843, 0.1882, 0.0854, 0.0896, 0.0917, 0.087, 0.3754, 0.2452, 0.1511, 2.3672, 2.2673, 0.1264, 0, 0, 0, 0, 0, 0, 9.81062, 0.072256, 0, 0, 0, 0, 0, 0, 0, 0, 0.083552, 0.083456, 0, 0.341216, 0.098784, 0.103104, 0.130336, 0.077888, 0.003456, 0.146528, 0.376064, 0.073408, 1.74118, 6.48707, 0.001536, 0.145024, 0.077472, 0.067008, 0.171232, 0.168224, 0.092768, 0.015904, 0.015904, 0.04416, 
205, 0, 0, 0, 0, 0.3155, 0.0894, 2.2289, 0.197, 0, 0, 0, 0, 0, 0, 0, 0.0844, 0.3368, 0.157, 0.1017, 0.3973, 0.1113, 0.1123, 0.0949, 0.0758, 0.0754, 0.1696, 0.1461, 0.0952, 0.0788, 0.1668, 0.0783, 0.0855, 0.0852, 0.0834, 0.3498, 0.2245, 0.1417, 2.3083, 2.2195, 0.1218, 0, 0, 0, 0, 0, 0, 9.80541, 0.07136, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083776, 0.083744, 3.2e-05, 0.352288, 0.097824, 0.103072, 0.142368, 0.07744, 0.003488, 0.147936, 0.374752, 0.077344, 1.72531, 6.47661, 0.000992, 0.145696, 0.0776, 0.06752, 0.171936, 0.168896, 0.09344, 0.015616, 0.015616, 0.044672, 
205, 0, 0, 0, 0, 1.7846, 0.1121, 2.2293, 0.2009, 0, 0, 0, 0, 0, 0, 0, 0.0853, 0.3335, 0.158, 0.0972, 0.3636, 0.0983, 0.0977, 0.0902, 0.0829, 0.0954, 0.1704, 0.1358, 0.0933, 0.0811, 0.1736, 0.0799, 0.0817, 0.0902, 0.084, 0.3532, 0.2296, 0.1413, 2.0174, 1.9072, 0.1455, 0, 0, 0, 0, 0, 3.2e-05, 9.77155, 0.071456, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083776, 0.083744, 0, 0.33824, 0.096416, 0.101696, 0.13072, 0.0776, 0.003488, 0.146848, 0.3744, 0.075072, 1.71955, 6.47242, 0.000544, 0.145056, 0.07728, 0.067264, 0.170688, 0.16752, 0.092544, 0.016096, 0.016064, 0.044736, 
205, 0, 0, 0, 0, 0.3053, 0.1013, 2.309, 0.1961, 0, 0, 0, 0, 0, 0, 0, 0.0847, 0.3511, 0.164, 0.1066, 0.3983, 0.1052, 0.1124, 0.0989, 0.0809, 0.0854, 0.1773, 0.15, 0.0947, 0.0811, 0.1804, 0.0851, 0.093, 0.0937, 0.0855, 0.3577, 0.2291, 0.1384, 1.5913, 1.5021, 0.1205, 0, 0, 0, 0, 0, 3.2e-05, 9.74579, 0.070464, 0, 0, 0, 0, 0, 0, 0, 0, 0.083424, 0.083328, 0, 0.338304, 0.09648, 0.102496, 0.130368, 0.077856, 0.003488, 0.147648, 0.375584, 0.074528, 1.712, 6.4544, 0.001536, 0.145344, 0.077408, 0.066848, 0.17088, 0.167872, 0.092736, 0.01584, 0.015808, 0.044224, 
205, 0, 0, 0, 0, 0.2879, 0.0905, 2.3652, 0.2045, 0, 0, 0, 0, 0, 0, 0, 0.084, 0.336, 0.1553, 0.1026, 0.4584, 0.1724, 0.111, 0.09, 0.1125, 0.0843, 0.1661, 0.1434, 0.0924, 0.0831, 0.176, 0.0811, 0.0805, 0.0822, 0.1045, 0.3638, 0.2396, 0.146, 2.306, 2.2152, 0.1201, 0, 0, 0, 0, 0, 0, 9.78579, 0.094432, 0, 0, 0, 0, 0, 0, 0, 0, 0.083776, 0.083744, 0, 0.340096, 0.097984, 0.102624, 0.130432, 0.0776, 0.003488, 0.148352, 0.375904, 0.073376, 1.71338, 6.46746, 0.001536, 0.14512, 0.07776, 0.067136, 0.170656, 0.167648, 0.092576, 0.016032, 0.016, 0.044512, 
205, 0, 0, 0, 0, 0.2741, 0.0908, 2.1916, 0.1908, 0, 0, 0, 0, 0, 0, 0, 0.0811, 0.3409, 0.1582, 0.1016, 0.3635, 0.0969, 0.0984, 0.0882, 0.0785, 0.0759, 0.1646, 0.1412, 0.0908, 0.0822, 0.1784, 0.0837, 0.0849, 0.0872, 0.0801, 0.3832, 0.2394, 0.1498, 1.6947, 1.6036, 0.1263, 0, 0, 0, 0, 0, 0, 9.7751, 0.071936, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083776, 0.083744, 3.2e-05, 0.340064, 0.09744, 0.10256, 0.131008, 0.077824, 0.00352, 0.147008, 0.375008, 0.074432, 1.71402, 6.4792, 0.000544, 0.145088, 0.077728, 0.067584, 0.17104, 0.168032, 0.092928, 0.015648, 0.015648, 0.044704, 
210, 0, 0, 0, 0, 0.2869, 0.0937, 2.3626, 0.2066, 0, 0, 0, 0, 0, 0, 0, 0.0907, 0.3448, 0.1643, 0.1011, 0.3724, 0.0982, 0.1013, 0.094, 0.0918, 0.0798, 0.1656, 0.1391, 0.0915, 0.0781, 0.1705, 0.079, 0.0848, 0.0849, 0.2038, 0.5661, 0.3897, 0.2417, 2.7164, 2.5611, 0.1875, 0, 0, 0, 0, 0, 0, 9.7737, 0.0712, 0, 0, 0, 0, 0, 0, 0, 0, 0.084128, 0.084096, 3.2e-05, 0.337792, 0.096576, 0.101984, 0.130272, 0.077376, 0.003488, 0.14624, 0.375648, 0.073664, 1.71126, 6.48125, 0.000544, 0.1464, 0.07744, 0.067616, 0.171648, 0.168672, 0.092544, 0.015936, 0.015936, 0.044608, 
210, 0, 0, 0, 0, 1.9668, 0.151, 2.3062, 0.2185, 0, 0, 0, 0, 0, 0, 0, 0.0925, 0.3508, 0.1647, 0.1049, 0.3803, 0.1024, 0.1025, 0.0936, 0.0835, 0.0832, 0.1697, 0.1436, 0.096, 0.0794, 0.1805, 0.0845, 0.0849, 0.0863, 0.0828, 0.3662, 0.2431, 0.1539, 1.5249, 1.432, 0.134, 0, 0, 0, 0, 0, 0, 10.2969, 0.072576, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.08416, 0.084128, 3.2e-05, 0.339424, 0.096224, 0.103232, 0.130752, 0.078272, 0.003488, 0.148032, 0.406432, 0.074656, 1.71526, 6.96547, 0.001536, 0.145536, 0.07744, 0.067008, 0.171456, 0.168416, 0.092864, 0.01584, 0.01584, 0.044672, 
210, 0, 0, 0, 0, 0.3673, 0.1072, 2.7847, 0.5148, 0, 0, 0, 0, 0, 0, 0, 0.1201, 0.3751, 0.1686, 0.1147, 0.414, 0.107, 0.117, 0.1037, 0.0847, 0.0837, 0.1974, 0.1387, 0.093, 0.0891, 0.1929, 0.0899, 0.1176, 0.0938, 0.0902, 0.4103, 0.2693, 0.1689, 2.335, 2.2306, 0.1602, 0, 0, 0, 0, 0, 3.2e-05, 11.5501, 0.095264, 0, 0, 0, 0, 0, 0, 0, 3.2e-05, 0.083808, 0.083744, 3.2e-05, 0.340224, 0.097376, 0.103264, 0.13056, 0.077696, 0.006144, 0.146368, 0.380096, 0.074688, 2.98086, 6.9401, 0.003424, 0.150496, 0.080288, 0.068064, 0.172352, 0.169184, 0.093792, 0.01808, 0.01808, 0.045664, 
